"video_title","channel_id","published_at","description","vertical","ranking"
Mein eigener Panzer (zum zocken),UC9YTp5M6yYgSd6t0SeL2GQw,2023-12-03 16:00:34.000,"Wir haben einfach 2 Monate einen Panzer gebaut, mit dem wir jetzt zocken können xD

WERBUNG: Hier könnt ihr World of Tanks spielen: https://tanks.ly/3N8AxCX
CODE: EHRE

Neue Spieler erhalten 
●Crew Skin von HandOfBlood (nach 1 Random Battle)  
●7 Tage Premium
●250k Credits
●Panzerstil ""Deutscher Angriff""
●Churchill 3 (dauerhaft)
●Dicker Max, Cromwell B und Heavy Tank No. 6 (10 Gefechte)

Bestehende Spieler erhalten
●Crew Skin von HandOfBlood (nach 1 Random Battle)    
●Panzerstil ""Deutscher Angriff""
●Dicker Max, Cromwell B und Heavy Tank No. 6 (10 Gefechte)

Schaut auch gerne bei unserem ""Panzerbauer"" Lucas vorbei:
https://www.youtube.com/watch?v=9fcoFTi0E4Q
@LucasFraunberger 
instagram.com/lucasfraunberger

WOT/Wargaming Playlist: https://www.youtube.com/watch?v=YHia6iGcsEg&list=PLlakm8Sa1vtNRFCL71vjWQiwca_xGzgR5&index=1&t=0s

►HandOfBlood Shop: https://www.HandOfBlood.de
►Zweitkanal: https://bit.ly/1BYh212
►HandOfTrash: https://bit.ly/3uxLIMZ
►Best of Kanal: http://bit.ly/2MKdbom
►Kanalmitglied werden für Emotes:
https://www.youtube.com/channel/UC9YTp5M6yYgSd6t0SeL2GQw/join
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
World of Tanks spielen: https://tanks.ly/3N8AxCX

World of Tanks ist ein 2010 erschienenes Massively Multiplayer Online Game des weißrussischen Spieleentwicklers Wargaming.net. Es enthält Elemente Third-Person- und Taktik-Shooters, dabei sind die Spielfiguren die namensgebenden Panzer.
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
►Livestream: http://www.twitch.tv/handiofiblood
►Discord: https://discord.gg/fuwz5F6
►Twitter: https://twitter.com/HandOfBlood
►Instagram: http://instagram.com/handiofiblood
►Facebook: https://www.facebook.com/HandIOfIBlood
►TikTok https://www.tiktok.com/@handofblood
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
WERBUNG: Richtig geile Tische gibt es hier:
Ergotopia: https://bit.ly/3kmw4B4
Desktopia Pro X: https://bit.ly/3kkTkzj
Desktopia GG: https://bit.ly/3GPQzO7
 ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
*Mein Equipment zusammengestellt:
https://www.amazon.de/shop/handofblood

*Mein Equipment für Drehs:
►Kamera: https://amzn.to/3X9a7U3
►Objektiv: https://amzn.to/3GGYBtL
►Mikrofon: https://amzn.to/3ZfgE1k
►Ansteck-Mikrofon: https://amzn.to/3WSGZRt
►Tongerät: https://amzn.to/3XbT6c4
►Angel: https://amzn.to/3VSuEvh
►Licht: https://amzn.to/3IueuoQ
►Kleines Licht: https://amzn.to/3ichtaQ
►Greenscreen: https://amzn.to/3imocin

*Mein Equipment für Gameplay:
►Kamera: https://amzn.to/3ZejuUv
►Objektiv: https://amzn.to/3ifUxaG
►Monitor zum Zocken: https://amzn.to/3WSC56P
►Monitor für OBS: https://amzn.to/3GL3an1
►Mikrofon: https://amzn.to/3VRimmR
►Mikrofon Arm: https://amzn.to/3WNdOiy
►Mikrofonverstärker: https://amzn.to/3IuOidM
►Mikrofonvorverstärker: https://amzn.to/3VOIgaL
►Greenscreen: https://amzn.to/3imocin

*Wenn ihr über die hier angegebenen Tracking-Links einkauft, profitiere ich davon. Ehre.",Gaming,8
Lauch eröffnet Fitnessstudio,UC9YTp5M6yYgSd6t0SeL2GQw,2023-11-26 16:00:23.000,"WERBUNG: Schaut bei den HandOfBlood PCs https://www.boostboxx.com/hand-of-blood.html

Heute kauft Hänno ein Gym in Spandau und ist dem Ziel ein Fitnessimperium aufzubauen ganz nah! Drum herum lässt er seine Fitness Freunde leckere Vitamin Shakes und Protein Sandwiches probieren.

►Zweitkanal: https://www.youtube.com/@handofuncut
►HandOfTrash: https://bit.ly/3uxLIMZ
►Best of Kanal: http://bit.ly/2MKdbom
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
►Jetzt Kanalmitglied werden:
https://www.youtube.com/channel/UC9YTp5M6yYgSd6t0SeL2GQw/join
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
Gym Simulator 24 spielen: https://store.steampowered.com/app/2559270/Gym_Simulator_24/

Gym Simulator 24: Bauen Sie Ihr Fitnessimperium auf!Machen Sie sich auf die Reise, um in Gym Simulator 24, dem ultimativen Simulationsspiel, Ihren Traum vom Fitnessparadies zu verwirklichen, steigen Sie in den Rängen auf und erschaffen Sie Ihr eigenes Fitnessimperium.
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
►Livestream: http://www.twitch.tv/handiofiblood
►Discord: https://discord.gg/fuwz5F6
►Twitter: https://twitter.com/HandOfBlood
►Instagram: http://instagram.com/handiofiblood
►Facebook: https://www.facebook.com/HandIOfIBlood
►TikTok https://www.tiktok.com/@handofblood
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
WERBUNG: Richtig geile Tische gibt es hier:
Ergotopia: https://bit.ly/3kmw4B4
Desktopia Pro X: https://bit.ly/3kkTkzj
Desktopia GG: https://bit.ly/3GPQzO7 
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
*Mein Equipment zusammengestellt:
https://www.amazon.de/shop/handofblood

*Mein Equipment für Drehs:
►Kamera: https://amzn.to/3X9a7U3
►Objektiv: https://amzn.to/3GGYBtL
►Mikrofon: https://amzn.to/3ZfgE1k
►Ansteck-Mikrofon: https://amzn.to/3WSGZRt
►Tongerät: https://amzn.to/3XbT6c4
►Angel: https://amzn.to/3VSuEvh
►Licht: https://amzn.to/3IueuoQ
►Kleines Licht: https://amzn.to/3ichtaQ
►Greenscreen: https://amzn.to/3imocin

*Mein Equipment für Gameplay:
►Kamera: https://amzn.to/3ZejuUv
►Objektiv: https://amzn.to/3ifUxaG
►Monitor zum Zocken: https://amzn.to/3WSC56P
►Monitor für OBS: https://amzn.to/3GL3an1
►Mikrofon: https://amzn.to/3VRimmR
►Mikrofon Arm: https://amzn.to/3WNdOiy
►Mikrofonverstärker: https://amzn.to/3IuOidM
►Mikrofonvorverstärker: https://amzn.to/3VOIgaL
►Greenscreen: https://amzn.to/3imocin

*Wenn ihr über die hier angegebenen Tracking-Links einkauft, profitiere ich davon. Ehre.",Gaming,9
Dieses Spiel ist ein Albtraum | The Kidnap,UC9YTp5M6yYgSd6t0SeL2GQw,2023-11-19 16:00:05.000,"Im neuen Spiel von Chilla's Art wird Hänno entführt! Zieht euch also die neueste Portion HOB-Horror rein.

Horror Let's Plays Playlist: https://youtube.com/playlist?list=PLlakm8Sa1vtMvXC3e7Mps6Vjwpr-rkOFv&si=tclfQq0ziZTeJT8o

WERBUNG
HandOfBlood PCs: https://www.boostboxx.com/hand-of-blood.html

►Zweitkanal: https://www.youtube.com/@handofuncut
►HandOfTrash: https://bit.ly/3uxLIMZ
►Best of Kanal: http://bit.ly/2MKdbom
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
►Jetzt Kanalmitglied werden:
https://www.youtube.com/channel/UC9YTp5M6yYgSd6t0SeL2GQw/join
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
[ !GAME TITEL! ] spielen: [ !LINK EINFÜGEN! ]

[ !BESCHREIBUNG ZUM SPIEL! ]
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
►Livestream: http://www.twitch.tv/handiofiblood
►Discord: https://discord.gg/fuwz5F6
►Twitter: https://twitter.com/HandOfBlood
►Instagram: http://instagram.com/handiofiblood
►Facebook: https://www.facebook.com/HandIOfIBlood
►TikTok https://www.tiktok.com/@handofblood
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
WERBUNG: Richtig geile Tische gibt es hier:
Ergotopia: https://bit.ly/3kmw4B4
Desktopia Pro X: https://bit.ly/3kkTkzj
Desktopia GG: https://bit.ly/3GPQzO7 
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
*Mein Equipment zusammengestellt:
https://www.amazon.de/shop/handofblood

*Mein Equipment für Drehs:
►Kamera: https://amzn.to/3X9a7U3
►Objektiv: https://amzn.to/3GGYBtL
►Mikrofon: https://amzn.to/3ZfgE1k
►Ansteck-Mikrofon: https://amzn.to/3WSGZRt
►Tongerät: https://amzn.to/3XbT6c4
►Angel: https://amzn.to/3VSuEvh
►Licht: https://amzn.to/3IueuoQ
►Kleines Licht: https://amzn.to/3ichtaQ
►Greenscreen: https://amzn.to/3imocin

*Mein Equipment für Gameplay:
►Kamera: https://amzn.to/3ZejuUv
►Objektiv: https://amzn.to/3ifUxaG
►Monitor zum Zocken: https://amzn.to/3WSC56P
►Monitor für OBS: https://amzn.to/3GL3an1
►Mikrofon: https://amzn.to/3VRimmR
►Mikrofon Arm: https://amzn.to/3WNdOiy
►Mikrofonverstärker: https://amzn.to/3IuOidM
►Mikrofonvorverstärker: https://amzn.to/3VOIgaL
►Greenscreen: https://amzn.to/3imocin

*Wenn ihr über die hier angegebenen Tracking-Links einkauft, profitiere ich davon. Ehre.",Gaming,10
JULIEN TANTI ET MANON - GROSSE EMBROUILLE DE COUPLE EN LIVE ! 😱 MANON EST TRÈS CRITIQUÉE !,UCCugZuuJpIe12kFIxhFQLxQ,2023-11-04 17:20:07.000,"Julien Tanti et Manon se sont embrouillés en plein live à cause de Julien qui a cassé la table basse de leur salon... Manon a décidé d'expliquer tout ce qu'il s'est passé car elle a eu pas mal de critiques.

➡️ Snapchat Manon : https://www.snapchat.com/add/manonmarsault

🧿 Snapchat RED, la Chaîne Youtube francophone N°1 sur l’actualité de la télé réalité, du rap, du football et des influenceurs français & internationaux !

📧 Mail Pro : teamsnapred@weareera.com

🔥 TÉLÉ RÉALITÉ
⚽️ FOOTBALLEUR
⚡️ INFLUENCEUR
💥 RAP
🌍 INTERNATIONAL",Entertainment,1
"IBRATV PARLE DU RÔLE DE SA FEMME, IL EST AU COEUR D'UNE ÉNORME POLÉMIQUE ! 😱",UCCugZuuJpIe12kFIxhFQLxQ,2023-10-29 19:22:09.000,"IbraTV est actuellement au coeur d'une énorme polémique suite aux propos qu'il a tenu sur ses réseaux sociaux concernant le rôle de sa femme. Ses propres ont choqué et beaucoup de personnes ont régi !

➡️ Instagram IbraTV : 

🧿 Snapchat RED, la Chaîne Youtube francophone N°1 sur l’actualité de la télé réalité, du rap, du football et des influenceurs français & internationaux !

📧 Mail Pro : teamsnapred@weareera.com

🔥 TÉLÉ RÉALITÉ
⚽️ FOOTBALLEUR
⚡️ INFLUENCEUR
💥 RAP
🌍 INTERNATIONAL


#ibratv",Entertainment,2
ADIXIA VA SE MARIER ! 😱👰🏼‍♀️ SIMON ET MANON SONT SOUS LE CHOC !,UCCugZuuJpIe12kFIxhFQLxQ,2023-10-25 09:50:07.000,"Adixia va se marier ! C'est Illan qui a révélé cela en plein live avec Simon Castaldi et Manon Tanti ! Ce mariage serait organisé au sein d'une toute nouvelle émission de télé réalité.

➡️ TikTok Simon Castaldi : https://www.tiktok.com/@iamsimoncastaldi

🧿 Snapchat RED, la Chaîne Youtube francophone N°1 sur l’actualité de la télé réalité, du rap, du football et des influenceurs français & internationaux !

📧 Mail Pro : teamsnapred@weareera.com

🔥 TÉLÉ RÉALITÉ
⚽️ FOOTBALLEUR
⚡️ INFLUENCEUR
💥 RAP
🌍 INTERNATIONAL",Entertainment,3
GREG VS ANTHO : GROS CLASH CONCERNANT MAEVA ! 😱 MAEVA BALANCE DES VOCAUX DE GREG EN LIVE !,UCCugZuuJpIe12kFIxhFQLxQ,2023-10-24 10:10:06.000,"Un gros clash a vu le jour entre Greg Yega et Antho concernant Maeva Ghennam après que cette dernière ait dévoilé des vocaux de son ex Greg en plein live avec Antho, Julien et Manon Tanti ! Antho a réagi !

➡️ Instagram Greg : https://www.instagram.com/greg_yega/

🧿 Snapchat RED, la Chaîne Youtube francophone N°1 sur l’actualité de la télé réalité, du rap, du football et des influenceurs français & internationaux !

📧 Mail Pro : teamsnapred@weareera.com

🔥 TÉLÉ RÉALITÉ
⚽️ FOOTBALLEUR
⚡️ INFLUENCEUR
💥 RAP
🌍 INTERNATIONAL",Entertainment,4
MAEVA A FAILLI MO&RIR À BALI ! 😱 ELLE RACONTE TOUT CE QU'IL S'EST PASSÉ ET CLASH RAMOUS !,UCCugZuuJpIe12kFIxhFQLxQ,2023-10-21 10:10:05.000,"Maeva Ghennam vient de se confier et a révélé pourquoi elle avait pleuré il y a quelques jours. Maeva a raconté qu'elle a failli perdre la vie à Bali et elle en a profité pour clasher Ramous !

➡️ Snapchat Maeva Ghennam : https://www.snapchat.com/add/maevaa.ghennam

🧿 Snapchat RED, la Chaîne Youtube francophone N°1 sur l’actualité de la télé réalité, du rap, du football et des influenceurs français & internationaux !

📧 Mail Pro : teamsnapred@weareera.com

🔥 TÉLÉ RÉALITÉ
⚽️ FOOTBALLEUR
⚡️ INFLUENCEUR
💥 RAP
🌍 INTERNATIONAL

#maevaghennam",Entertainment,5
"JULIEN TANTI BALANCE TOUT EN LIVE : SA RELATION AVEC KEVIN GUEDJ, 3ÈME ENFANT, LES CINQUANTE... 😱",UCCugZuuJpIe12kFIxhFQLxQ,2023-10-19 10:10:05.000,"Julien Tanti a organisé un live sur TikTok dans lequel il a fait pas mal de révélations ! En effet, ce dernier a parlé de sa relation actuelle avec Kevin Guedj (après ce qu'il s'est passé avec Carla Moreau), le tournage de l'émission Les Cinquante, un futur enfant avec Manon, la rénovation de sa maison à Dubai...

➡️ TikTok Julien Tanti : https://www.tiktok.com/@julientantipleinoff?lang=fr

🧿 Snapchat RED, la Chaîne Youtube francophone N°1 sur l’actualité de la télé réalité, du rap, du football et des influenceurs français & internationaux !

📧 Mail Pro : teamsnapred@weareera.com

🔥 TÉLÉ RÉALITÉ
⚽️ FOOTBALLEUR
⚡️ INFLUENCEUR
💥 RAP
🌍 INTERNATIONAL


#JULIENTANTI",Entertainment,6
"JULIEN TANTI ET MAEVA EN LIVE TIKTOK : RAPPROCHEMENT AVEC ANTHO, CLASH AVEC ILLAN, ILS S'EXPRIMENT 😱",UCCugZuuJpIe12kFIxhFQLxQ,2023-10-18 11:40:05.000,"Julien Tanti et Maeva Ghennam ont organisé un live ensemble sur TikTok et ils ont fait leur premier match ! Ils en ont profité pour revenir sur le clash entre Antho et Illan à propos de Maeva.

➡️ TikTok Maeva : https://www.tiktok.com/@maevaa.ghennam?lang=fr

🧿 Snapchat RED, la Chaîne Youtube francophone N°1 sur l’actualité de la télé réalité, du rap, du football et des influenceurs français & internationaux !

📧 Mail Pro : teamsnapred@weareera.com

🔥 TÉLÉ RÉALITÉ
⚽️ FOOTBALLEUR
⚡️ INFLUENCEUR
💥 RAP
🌍 INTERNATIONAL",Entertainment,7
"MAEVA, JULIEN TANTI, ANTHO ET ILLAN EN LIVE : GROSSE EMBROUILLE ET RÉVÉLATIONS ! 😱❤️",UCCugZuuJpIe12kFIxhFQLxQ,2023-10-17 10:18:03.000,"Maeva Ghennam, Julien Tanti, Illan et Antho ont organisé un live sur TikTok ensemble durant lequel rien ne s'est passé comme prévu. En effet, il y a eu une grosse embrouille entre Antho et Illan à propos de Maeva et du rapprochement d'Antho avec elle ! 

➡️ TikTok Maeva Ghennam : https://www.tiktok.com/@maevaa.ghennam?lang=fr

🧿 Snapchat RED, la Chaîne Youtube francophone N°1 sur l’actualité de la télé réalité, du rap, du football et des influenceurs français & internationaux !

📧 Mail Pro : teamsnapred@weareera.com

🔥 TÉLÉ RÉALITÉ
⚽️ FOOTBALLEUR
⚡️ INFLUENCEUR
💥 RAP
🌍 INTERNATIONAL

#MAEVAGHENNAM #ILLAN",Entertainment,8
"RYM PREND LA PAROLE : AU COEUR D'UNE S3CTE ? 😱 SON QUOTIDIEN SANS VINCENT QUEIJO, SES FILLES...",UCCugZuuJpIe12kFIxhFQLxQ,2023-10-16 11:40:03.000,"Rym Renom a décidé de prendre la parole concernant les rumeurs de s3cte mais également sur sa vie actuelle en tant que mère célibataire sans Vincent Queijo...

➡️ Instagram Rym Renom : https://www.instagram.com/rym.renom/

🧿 Snapchat RED, la Chaîne Youtube francophone N°1 sur l’actualité de la télé réalité, du rap, du football et des influenceurs français & internationaux !

📧 Mail Pro : teamsnapred@weareera.com

🔥 TÉLÉ RÉALITÉ
⚽️ FOOTBALLEUR
⚡️ INFLUENCEUR
💥 RAP
🌍 INTERNATIONAL


#RYM #VINCENTQUEIJO",Entertainment,9
"MAEVA ET ANTHO EN PRÉ-COUPLE ! 😱❤️ ANTHO A EU UN COUP DE FOUDRE, IL SE CONFIE À MANON !",UCCugZuuJpIe12kFIxhFQLxQ,2023-10-15 11:20:06.000,"Maeva Ghennam, Manon et Julien Tanti ont pris l'avion pour partir en voyage à Bali. Hier au soir, ils ont retrouvé Antho et Vincent Queijo et un gros rapprochement a eu lieu entre Maeva Ghennam et Anthon. Ce dernier a eu un gros coup de foudre pour Manon. 

➡️ Snapchat Manon : https://www.snapchat.com/add/manonmarsault

🧿 Snapchat RED, la Chaîne Youtube francophone N°1 sur l’actualité de la télé réalité, du rap, du football et des influenceurs français & internationaux !

📧 Mail Pro : teamsnapred@weareera.com

🔥 TÉLÉ RÉALITÉ
⚽️ FOOTBALLEUR
⚡️ INFLUENCEUR
💥 RAP
🌍 INTERNATIONAL",Entertainment,10
Stonehenge,UCdTkML-Lu3Ka74D3fiM0jeg,2019-04-06 17:09:46.000,"Stonehenge è uno dei più grandi misteri archeologici di tutto il Regno Unito. Si trova a pochi chilomentri da Londra ed è facilmente raggiungibile in treno o in bus. Un misterioso sito che, ancora oggi, attira migliaia e migliaia di turisti da ogni parte del mondo.

SEGUIMI SU:
✿https://www.facebook.com/buonappetitoconflo
✿https://www.instagram.com/buonappetit0conflo
✿Business E-mail www.atupertube.it

✿Music By: A Dusty Road - 

✈ OLANDA https://www.youtube.com/playlist?list=PLYh5QTS5c7lXfoKLgrBuOXrPYFVZRPdYF

✈ FRANCIA https://www.youtube.com/playlist?list=PLYh5QTS5c7lWkV6-9vm93eHbt-dfv0IdG

✈SPAGNA https://www.youtube.com/playlist?list=PLYh5QTS5c7lUC6l4lDq3M-tYOQ1q6zcHS

✈SICILIA https://www.youtube.com/playlist?list=PLYh5QTS5c7lVdZwnAgIBUXBJf0jIJ1pWU

✈PUGLIA https://www.youtube.com/playlist?list=PLYh5QTS5c7lUgJiXatOHFEfPyNIeDYMUO

✿ ISCRIVITI AL MIO CANALE 
e per non perdere neanche un video attiva la campanella!!🔔",Food & Drinks,1
Viaggiare con un Neonato,UCdTkML-Lu3Ka74D3fiM0jeg,2018-07-24 08:58:09.000,"In questo video vi elencherò 10 piccoli consigli su come affrontare al meglio un viaggio con un neonato. Viaggiare con un bambino molto piccolo richiede organizzazione e tanta pazienza, sicuramene non è semplice ma è un esperienza unica e non è affatto impossibile :) 

SEGUIMI SU:
✿https://www.facebook.com/buonappetitoconflo
✿https://www.instagram.com/buonappetitoconflo
✿Business E-mail www.atupertube.it

✿Music By: 

✈ OLANDA https://www.youtube.com/playlist?list=PLYh5QTS5c7lXfoKLgrBuOXrPYFVZRPdYF

✈ FRANCIA https://www.youtube.com/playlist?list=PLYh5QTS5c7lWkV6-9vm93eHbt-dfv0IdG

✈SPAGNA https://www.youtube.com/playlist?list=PLYh5QTS5c7lUC6l4lDq3M-tYOQ1q6zcHS

✈SICILIA https://www.youtube.com/playlist?list=PLYh5QTS5c7lVdZwnAgIBUXBJf0jIJ1pWU

✈PUGLIA https://www.youtube.com/playlist?list=PLYh5QTS5c7lUgJiXatOHFEfPyNIeDYMUO

✿ ISCRIVITI AL MIO CANALE 
e per non perdere neanche un video attiva la campanella!!🔔",Food & Drinks,2
Alberobello | Dormire in un Trullo,UCdTkML-Lu3Ka74D3fiM0jeg,2018-06-06 13:46:24.000,"E' risaputo che la Puglia è tra le regioni più belle d'Italia; Oltre ai suoi splendidi paesaggi di mare, spicca una particolare e caratteristica località chiamata Alberobello. Ciò che rende peculiare il centro storico di questo posto è la presenza dei famosissimi trulli, (costruzioni coniche realizzate interamente i pietra). Una delle esperienze più belle da fare è proprio quella di dormire dentro un trullo. E' come tornare in un istante al passato!!

SEGUIMI SU:
✿https://www.facebook.com/buonappetitoconflo
✿https://www.instagram.com/buonappetitoconflo
✿Business E-mail www.atupertube.it

✿Music By: 

✈ OLANDA  https://www.youtube.com/playlist?list=PLYh5QTS5c7lXfoKLgrBuOXrPYFVZRPdYF 

✈ FRANCIA https://www.youtube.com/playlist?list=PLYh5QTS5c7lWkV6-9vm93eHbt-dfv0IdG

✈SPAGNA  https://www.youtube.com/playlist?list=PLYh5QTS5c7lUC6l4lDq3M-tYOQ1q6zcHS

✈SICILIA https://www.youtube.com/playlist?list=PLYh5QTS5c7lVdZwnAgIBUXBJf0jIJ1pWU

✿ ISCRIVITI AL MIO CANALE https://www.youtube.com/channel/UCdTkML-Lu3Ka74D3fiM0jeg
e per non perdere neanche un video attiva la campanella!!🔔",Food & Drinks,3
Matera,UCdTkML-Lu3Ka74D3fiM0jeg,2018-06-01 12:01:10.000,"E pensare che fino a qualche anno fa, questa favolosa città, era considerata la vergogna d'Italia. Matera è un vero e proprio presepe a cielo aperto, un posto maglifico (attuale) ma che ti riporta al passato. Vi ricordo che, proprio quest'anno, Matera è stata eletta Capitale Europea della Cultura 2019, non male direi :)

SEGUIMI SU:
✿https://www.facebook.com/buonappetitoconflo
✿https://www.instagram.com/buonappetitoconflo
✿Business E-mail www.atupertube.it

✿Music By: Lebowitz - Wishful Thinking

✈ OLANDA https://www.youtube.com/playlist?list=PLYh5QTS5c7lXfoKLgrBuOXrPYFVZRPdYF

✈ FRANCIA https://www.youtube.com/playlist?list=PLYh5QTS5c7lWkV6-9vm93eHbt-dfv0IdG

✈SPAGNA https://www.youtube.com/playlist?list=PLYh5QTS5c7lUC6l4lDq3M-tYOQ1q6zcHS

✈SICILIA https://www.youtube.com/watch?v=w2rqNoHAgnw&list=PLYh5QTS5c7lVdZwnAgIBUXBJf0jIJ1pWU

✈PUGLIA https://www.youtube.com/playlist?list=PLYh5QTS5c7lUgJiXatOHFEfPyNIeDYMUO

✿ ISCRIVITI AL MIO CANALE 
e per non perdere neanche un video attiva la campanella!!🔔",Food & Drinks,4
Madrid | Il Bocadillo de Calamares e Home tour Madrileno,UCdTkML-Lu3Ka74D3fiM0jeg,2018-01-13 14:33:16.000,"L'ultimo giorno a Madrid lo abbiamo trascorso così: Mattina a Plaza de Toros, il posto dove fanno la famosissima e altrettanto criticata corrida. A pranzo abbiamo visitato uno dei locali più famosi della città (Casa de Rua), dove si mangiano degli ottimi panini tipici Madrileni chiamati Bocadillos des Calamares, davvero consigliatissimo!!! Concludiamo il video con un breve home tour dell'appartamentino che abbiamo preso in affitto in zona pacifico! A presto Madrid, ci sei piaciuta tanto tanto :)

SEGUIMI SU:
✿https://www.facebook.com/buonappetitoconflo
✿https://www.instagram.com/buonappetitoconflo
✿Business E-mail www.atupertube.it

✿Music By: Albis - Vacation Uke

✈ OLANDA https://www.youtube.com/playlist?list=PLYh5QTS5c7lXfoKLgrBuOXrPYFVZRPdYF 

✈ FRANCIA https://www.youtube.com/playlist?list=PLYh5QTS5c7lWkV6-9vm93eHbt-dfv0IdG

✈SPAGNA https://www.youtube.com/playlist?list=PLYh5QTS5c7lUC6l4lDq3M-tYOQ1q6zcHS

✈SICILIA https://www.youtube.com/playlist?list=PLYh5QTS5c7lVdZwnAgIBUXBJf0jIJ1pWU

✿ ISCRIVITI AL MIO CANALE https://www.youtube.com/channel/UCdTk...
e per non perdere neanche un video attiva la campanella!!🔔",Food & Drinks,5
El Rastro | Madrid | Il mercatino delle pulci più grande d'Europa,UCdTkML-Lu3Ka74D3fiM0jeg,2018-01-11 14:59:18.000,"Se siete a Madrid ricordatevi che tutte le domeniche viene allestito un caratteristico mercatino delle pulci, il più grande di tutta Europa. Si trova nel centro storico della città e tra i vari banchetti potete trovare qualsiasi tipo di oggetto, dal più attuale a quello più antico. Ottimo soprattutto per comprare tantissimi souvenirs a prezzi stracciati, merita davvero una visita.

SEGUIMI SU:
✿https://www.facebook.com/buonappetitoconflo
✿https://www.instagram.com/buonappetitoconflo
✿Business E-mail www.atupertube.it

✿Music By:  Josh Kirsch/Media Right Productions - Morning Stroll

✈ OLANDA 
✈ FRANCIA
✈ SPAGNA
✈ SICILIA

✿ ISCRIVITI AL MIO CANALE https://www.youtube.com/channel/UCdTk...
e per non perdere neanche un video attiva la campanella!!🔔",Food & Drinks,6
Toledo | Ritorno al Medioevo,UCdTkML-Lu3Ka74D3fiM0jeg,2017-11-28 16:14:49.000,"A pochi chilometri da Madrid si trova Toledo, una bellissima cittadina da fascino gotico situata al centro della Spagna. Particolarissimo il suo centro storico in stile Medioevale perfettamente ben mantenuto.
Se siete in vacanza a Madrid e volete fare una gita fuori porta, vi consiglio di visitare Toledo. Potete raggiungerla in Bus o con i Treni che partono dalla Stazione centrale di Atocha.

SEGUIMI SU:
✿https://www.facebook.com/buonappetitoconflo
✿https://www.instagram.com/buonappetitoconflo
✿Business E-mail www.atupertube.it

✿MUSIC BY:  
-Vibe Traks - Nice to you
- Riot - Coffee Stains

✈ OLANDA 
✈ FRANCIA
✈ SPAGNA
✈ SICILIA

✿ ISCRIVITI AL MIO CANALE https://www.youtube.com/channel/UCdTk...
e per non perdere neanche un video attiva la campanella!!🔔",Food & Drinks,7
Madrid #2 | Tour della città e Tapas come se piovesse,UCdTkML-Lu3Ka74D3fiM0jeg,2017-10-08 12:30:01.000,"SEGUIMI SU:
✿https://www.facebook.com/buonappetitoconflo
✿https://www.instagram.com/buonappetit...
✿Business E-mail www.atupertube.it

✿ MUSIC BY:
- Otis McDonald - It was a great Summer
- Ikson - First Sight https://youtu.be/4fC-UWGFc0M
- Silent Partner - Sleepy Jake

✈ OLANDA 
✈ FRANCIA
✈ SPAGNA
✈ SICILIA

✿ ISCRIVITI AL MIO CANALE https://www.youtube.com/channel/UCdTk...
e per non perdere neanche un video attiva la campanella!!🔔",Food & Drinks,8
Madrid | L'arrivo nella Capitale,UCdTkML-Lu3Ka74D3fiM0jeg,2017-10-04 12:46:17.000,"Cosa dire di Madrid? la capitale dei sapori e dei profumi, una città che non si ferma mai.
Oggi vi mostro una piccola parte di quello che è questa meravigliosa metropoli partendo proprio dal centro della Spagna (Plaza Puerta del Sol), passando per la Gran Via, fino ad arrivare alla famosissima Plaza Mayor.
Seguimi su:
✿https://www.facebook.com/buonappetitoconflo/
✿https://www.instagram.com/buonappetitoconflo/
✿Business E-mail www.atupertube.it

✿MUSIC BY Otis McDonald It was a great Summer

✈ OLANDA 
✈ FRANCIA
✈ SPAGNA
✈ SICILIA

✿ ISCRIVITI AL MIO CANALE https://www.youtube.com/channel/UCdTkML-Lu3Ka74D3fiM0jeg
e per non perdere neanche un video attiva la campanella!!🔔",Food & Drinks,9
