video_title,channel_id,published_at,description,vertical,ranking
Baa Baa Black Sheep By KidooyTv Nursery Rhymes for Kids Children,UCJ3HrPbiyDvqgJD6pj4_BEQ,2020-04-24 11:00:12.000,"Enjoy with Baa Baa Black Sheep By KidooyTv Nursery Rhymes for Kids Children
Thank you for Watching My Video!
#Kidooytv #NurseryRhymes #KidsSongs
More videos : https://bit.ly/2lXJO6U
Subscribe : https://bit.ly/2tqds5H

Lyrics :

Baa! Baa! Black sheep, have you any wool?
Yes sir, yes sir, three bags full!
One for my master and one for my dame.
One for the little boy who lives down the lane. 

Baa! Baa! Black sheep, have you any wool?
Yes sir, yes sir, three bags full!
One for my master and one for my dame.
One for the little boy who lives down the lane. 

Baa! Baa! Black sheep, have you any wool?
Yes sir, yes sir, three bags full!
One for my master and one for my dame.
One for the little boy who lives down the lane. 

One sheep,
Two sheep,
Three sheep, four sheep, five sheep.

Six sheep,
Seven sheep,
Eight sheep, nine sheep, ten sheep.

Baa! Baa! Black sheep, have you any wool?
Yes sir, yes sir, three bags full!
One for my master and one for my dame.
One for the little boy who lives down the lane. 

Baa! Baa! Black sheep, have you any wool?
Yes sir, yes sir, three bags full!
One for my master and one for my dame.
One for the little boy who lives down the lane. 
---------------------------------
Nursery rhymes in English, canciones en inglés para niños, Comptines en anglais, Lagu-lagu anak berbahasa Inggeris, Musik Untuk Anak, barnvisorna på engelska, Músicas em inglês para crianças, Gyerekzene, Kinderlieder in Englisch, 英文兒歌, Písničky v angličtině, أناشيد أطفال باللغة الإنجليزية, अंग्रेजी में नर्सरी कविताएं, Barnerim på engelsk, Canzoni per bambini in inglese, Engelse kinderliedjes, Piosenki dla dzieci po angielsku, เพลงภาษาอังกฤษสำหรับเด็ก,",Kids Content,4
Johny Johny Yes Papa By KidooyTv Nursery Rhymes for Kids Children,UCJ3HrPbiyDvqgJD6pj4_BEQ,2020-04-17 15:31:38.000,,Kids Content,5
The Bear Went Over The Mountain +More By KidooyTv Nursery Rhymes for Kids Children,UCJ3HrPbiyDvqgJD6pj4_BEQ,2020-04-10 11:00:11.000,"Enjoy with The Bear Went Over The Mountain +More KidooyTv Nursery Rhymes for Kids Children
Thank you for Watching My Video!
#Kidooytv #NurseryRhymes #KidsSongs
More videos : https://bit.ly/2lXJO6U
Subscribe : https://bit.ly/2tqds5H

Lyrics 

The bear went over the mountain,
The bear went over the mountain,
The bear went over the mountain,
To see what he could see.
But all that he could see,
But all that he could see,
Was the other side of the mountain,
The other side of the mountain
The other side of the mountain,
Was all that he could see.

The bear marched over the mountain,
The bear marched over the mountain,
The bear marched over the mountain,
To see what he could see.
But all that he could see,
But all that he could see,
Was the other side of the mountain,
The other side of the mountain
The other side of the mountain,
Was all that he could see.

Hummmm !!! Here we gooo , 

The bear walked over the mountain,
The bear walked over the mountain,
The bear marched over the mountain,
To see what he could see.
But all that he could see,
But all that he could see,
Was the other side of the mountain,
The other side of the mountain
The other side of the mountain,
Was all that he could see. 
Was all that he could see.

Watch our playlist: https://youtu.be/lCKhkdWP-dA

Enjoy our other nursery rhymes and kids songs:

Horsey Song : https://youtu.be/zU_jATk6q7I 
Sailor Song   : https://youtu.be/qIfTPDa0qns
Jelly Song    : https://youtu.be/Hi2jWFdq0jA
Sheep Song : https://youtu.be/5IAggvF7Vj4
Ducks Song : https://youtu.be/btNWvK0FlEA
Rain Song : https://youtu.be/3b4dfLDzGS8
Weasel Song : https://youtu.be/meHHPRrp5KY

KidooyTv is great for kids education , cartoons for kids and children's story !

KidooyTv, Nursery rhymes in English, canciones en inglés para niños, Comptines en anglais, Lagu-lagu anak berbahasa Inggeris, Musik Untuk Anak, barnvisorna på engelska, Músicas em inglês para crianças, Gyerekzene, Kinderlieder in Englisch, 英文兒歌, Písničky v angličtině, أناشيد أطفال باللغة الإنجليزية, अंग्रेजी में नर्सरी कविताएं, Barnerim på engelsk, Canzoni per bambini in inglese, Engelse kinderliedjes, Piosenki dla dzieci po children songs",Kids Content,6
Twinkle Twinkle Little Star By KidooyTv Nursery Rhymes for Kids Children,UCJ3HrPbiyDvqgJD6pj4_BEQ,2020-04-03 11:00:15.000,"Enjoy with Twinkle Twinkle Little Star By KidooyTv Nursery Rhymes for Kids Children
Thank you for Watching My Video!
#Kidooytv #NurseryRhymes #KidsSongs
More videos : https://bit.ly/2lXJO6U
Subscribe : https://bit.ly/2tqds5H

Lyrics 

Twinkle, twinkle, little star, 
How I wonder what you are. 
Up above the world so high, 
Like a diamond in the sky. 
Twinkle, twinkle, little star. 
How I wonder what you are. 

When the blazing sun is gone, 
When he nothing shines upon, 
Then you show your little light, 
Twinkle, twinkle, through the night.
Twinkle, twinkle, little star. 
How I wonder what you are.  

In the dark blue sky you keep, 
And often through my curtains peep, 
For you never shut your eye, 
Till the sun is in the sky. 
Twinkle, twinkle, little star. 
How I wonder what you are. 

Twinkle, twinkle, little star. 
How I wonder what you are. 
Up above the world so high, 
Like a diamond in the sky. 
Twinkle, twinkle, little star. 
How I wonder what you are. 
How I wonder what you are.

Watch our playlist: https://youtu.be/lCKhkdWP-dA

Enjoy our other nursery rhymes and kids songs:

Horsey Song : https://youtu.be/zU_jATk6q7I 
Sailor Song   : https://youtu.be/qIfTPDa0qns
Jelly Song    : https://youtu.be/Hi2jWFdq0jA
Sheep Song : https://youtu.be/5IAggvF7Vj4
Ducks Song : https://youtu.be/btNWvK0FlEA
Rain Song : https://youtu.be/3b4dfLDzGS8
Weasel Song : https://youtu.be/meHHPRrp5KY

KidooyTv is great for kids education , cartoons for kids and children's story !

KidooyTv, Nursery rhymes in English, canciones en inglés para niños, Comptines en anglais, Lagu-lagu anak berbahasa Inggeris, Musik Untuk Anak, barnvisorna på engelska, Músicas em inglês para crianças, Gyerekzene, Kinderlieder in Englisch, 英文兒歌, Písničky v angličtině, أناشيد أطفال باللغة الإنجليزية, अंग्रेजी में नर्सरी कविताएं, Barnerim på engelsk, Canzoni per bambini in inglese, Engelse kinderliedjes, Piosenki dla dzieci po children songs",Kids Content,7
Five Little Ducks +More By KidooyTv Nursery Rhymes for Kids Children,UCJ3HrPbiyDvqgJD6pj4_BEQ,2020-03-27 11:00:21.000,"Enjoy with Five Little Ducks More By KidooyTv Nursery Rhymes for Kids Children
Thank you for Watching My Video!
#Kidooytv #NurseryRhymes #KidsSongs
More videos : https://bit.ly/2lXJO6U
Subscribe : https://bit.ly/2tqds5H

Lyrics :

Once upon a time, there were five, naughty, little ducks.

Five little ducks
Went out one day
Over the hill and far away
Mother duck said
""Quack, quack, quack, quack.""
But only four little ducks came back.

And then, there were four little ducks.

Four little ducks
Went out one day
Over the hill and far away
Mother duck said
""Quack, quack, quack, quack.""
But only three little ducks came back.

And then there were three little ducks.

Three little ducks
Went out one day
Over the hill and far away
Mother duck said
""Quack, quack, quack, quack.""
But only two little ducks came back.

Then there were two little ducks.

Two little ducks
Went out one day
Over the hill and far away
Mother duck said
""Quack, quack, quack, quack.""
But only one little duck came back.

And then there was just one little duck.

One little duck
Went out one day
Over the hill and far away
Mother duck said
""Quack, quack, quack, quack.""
But none of the five little ducks came back.

Sad mother duck
Went out one day
Over the hill and far away
The sad mother duck said
""Quack, quack, quack.""
And all of the five little ducks came back.

And they were all together with their mommy again. All five little ducks!

Watch our playlist: https://youtu.be/lCKhkdWP-dA 

Enjoy our other nursery rhymes and kids songs:

Horsey Song : https://youtu.be/zU_jATk6q7I 
Sailor Song   : https://youtu.be/qIfTPDa0qns
Jelly Song    : https://youtu.be/Hi2jWFdq0jA
Sheep Song : https://youtu.be/5IAggvF7Vj4
Ducks Song : https://youtu.be/btNWvK0FlEA
Rain Song : https://youtu.be/3b4dfLDzGS8
Weasel Song : https://youtu.be/meHHPRrp5KY

KidooyTv is great for kids education , cartoons for kids and children's story !

Nursery rhymes in English, canciones en inglés para niños, Comptines en anglais, Lagu-lagu anak berbahasa Inggeris, Musik Untuk Anak, barnvisorna på engelska, Músicas em inglês para crianças, Gyerekzene, Kinderlieder in Englisch, 英文兒歌, Písničky v angličtině, أناشيد أطفال باللغة الإنجليزية, अंग्रेजी में नर्सरी कविताएं, Barnerim på engelsk, Canzoni per bambini in inglese, Engelse kinderliedjes, Piosenki dla dzieci po children songs",Kids Content,8
Skip to my lou By KidooyTv Nursery Rhymes,UCJ3HrPbiyDvqgJD6pj4_BEQ,2020-03-06 09:00:10.000,"Enjoy with Skip to my lou By KidooyTV Nursery Rhymes for Kids Children
Thank you for Watching My Video!
#Kidooytv #NurseryRhymes #KidsSongs
More videos : https://bit.ly/2lXJO6U
Subscribe : https://bit.ly/2tqds5H

Lyrics :

Chorus:
Lou, Lou, skip to my Lou
Lou, Lou, skip to my Lou
Lou, Lou, skip to my Lou
Skip to my Lou, my darlin!

Lou, Lou, skip to my Lou
Lou, Lou, skip to my Lou
Lou, Lou, skip to my Lou
Skip to my Lou, my darlin!

1.Lost my partner, what'll I do
Lost my partner, what'll I do
Lost my partner, what'll I do
Skip to my Lou, my darlin!

2.I'll find another one, prettier, too.
I'll find another one, prettier, too.
I'll find another one, prettier, too.
Skip to my Lou, my darlin!

Chorus:
Lou, Lou, skip to my Lou
Lou, Lou, skip to my Lou
Lou, Lou, skip to my Lou
Skip to my Lou, my darlin!

3.Can't get a red bird, blue bird'll do.
Can't get a red bird, blue bird'll do.
Can't get a red bird, blue bird'll do.
Skip to my Lou, my darlin!

4.Flies in the sugarbowl, shoo, shoo, shoo.
Flies in the sugarbowl, shoo, shoo, shoo.
Flies in the sugarbowl, shoo, shoo, shoo.
Skip to my Lou, my darlin!

Chorus:
Lou, Lou, skip to my Lou
Lou, Lou, skip to my Lou
Lou, Lou, skip to my Lou
Skip to my Lou, my darlin!

Watch our playlist: https://youtu.be/lCKhkdWP-dA

Enjoy our other nursery rhymes and kids songs:

Horsey Song : https://youtu.be/zU_jATk6q7I 
Sailor Song   : https://youtu.be/qIfTPDa0qns
Jelly Song    : https://youtu.be/Hi2jWFdq0jA
Sheep Song : https://youtu.be/5IAggvF7Vj4
Ducks Song : https://youtu.be/btNWvK0FlEA
Rain Song : https://youtu.be/3b4dfLDzGS8
Weasel Song : https://youtu.be/meHHPRrp5KY

KidooyTv is great for kids education , cartoons for kids and children's story !

Kidooytv, Nursery rhymes in English, canciones en inglés para niños, Comptines en anglais, Lagu-lagu anak berbahasa Inggeris, Musik Untuk Anak, barnvisorna på engelska, Músicas em inglês para crianças, Gyerekzene, Kinderlieder in Englisch, 英文兒歌, Písničky v angličtině, أناشيد أطفال باللغة الإنجليزية, अंग्रेजी में नर्सरी कविताएं, Barnerim på engelsk, Canzoni per bambini in inglese, Engelse kinderliedjes, Piosenki dla dzieci po children songs",Kids Content,9
"Glitter & Candy 😲SEGRETI, TRADIMENTI, CUORI INFRANTI😲 IL FILM",UCS777nyImh331GyGxKnVeag,2024-05-17 17:30:07.000,"Puoi acquistare il nuovo libro di Glitter e Candy
""Detective Candy - Il mistero del lago di Nube"" qui: https://amzn.eu/d/1eZqgXu

T-Shirt: https://teespring.com/stores/glitterecandy
Profilo Instagram: https://www.instagram.com/glitterecandy
Profilo TikTok: https://www.tiktok.com/@glitterecandy

The music is licensed under a Creative Commons Attribution licence (https://creativecommons.org/licenses/...)
Source: http://incompetech.com/

#glitterecandy #rainbowcity #unicornsquad",Kids Content,1
Glitter & Candy 🌈 IL POTERE DELL' AMICIZIA 🌈 IL FILM,UCS777nyImh331GyGxKnVeag,2024-05-10 17:00:26.000,"Puoi acquistare il nuovo libro di Glitter e Candy
""Detective Candy - Il mistero del lago di Nube"" qui: https://amzn.eu/d/1eZqgXu

T-Shirt: https://teespring.com/stores/glitterecandy
Profilo Instagram: https://www.instagram.com/glitterecandy
Profilo TikTok: https://www.tiktok.com/@glitterecandy

The music is licensed under a Creative Commons Attribution licence (https://creativecommons.org/licenses/...)
Source: http://incompetech.com/

#glitterecandy #rainbowcity #unicornsquad",Kids Content,2
Glitter & Candy 💐 La sfilata di Bridgerton 💐 - Parte seconda( IL FILM ),UCS777nyImh331GyGxKnVeag,2024-05-03 17:00:07.000,"Puoi acquistare il nuovo libro di Glitter e Candy
""Dolci sorprese a Londra"" qui: https://amzn.to/3tT9XXM

T-Shirt: https://teespring.com/stores/glitterecandy
Profilo Instagram: https://www.instagram.com/glitterecandy
Profilo TikTok: https://www.tiktok.com/@glitterecandy

The music is licensed under a Creative Commons Attribution licence (https://creativecommons.org/licenses/...)
Source: http://incompetech.com/

#glitterecandy #rainbowcity #unicornsquad",Kids Content,3
Glitter & Candy 💐 La sfilata di Bridgerton 💐 - Parte prima ( IL FILM ),UCS777nyImh331GyGxKnVeag,2024-05-01 19:15:07.000,"Puoi acquistare il nuovo libro di Glitter e Candy
""Dolci sorprese a Londra"" qui: https://amzn.to/3tT9XXM

T-Shirt: https://teespring.com/stores/glitterecandy
Profilo Instagram: https://www.instagram.com/glitterecandy
Profilo TikTok: https://www.tiktok.com/@glitterecandy

The music is licensed under a Creative Commons Attribution licence (https://creativecommons.org/licenses/...)
Source: http://incompetech.com/

#glitterecandy #ilfilm #unicornsquad",Kids Content,4
GLITTER & CANDY - ❤️‍🔥UN ANNIVERSARIO INDIMENTICABILE❤️‍🔥 [ IL FILM ],UCS777nyImh331GyGxKnVeag,2024-04-15 19:00:06.000,"Puoi acquistare il nuovo libro di Glitter e Candy
""Dolci sorprese a Londra"" qui: https://amzn.to/3tT9XXM

T-Shirt: https://teespring.com/stores/glitterecandy
Profilo Instagram: https://www.instagram.com/glitterecandy
Profilo TikTok: https://www.tiktok.com/@glitterecandy

The music is licensed under a Creative Commons Attribution licence (https://creativecommons.org/licenses/...)
Source: http://incompetech.com/

#glitterecandy #rainbowcity #unicornsquad",Kids Content,5
What I EAT in a DAY/COSA MANGIO IN UN GIORNO IN GRAVIDANZA!!!🤰🥕🍝,UCQBCt1uzQ_AiZujYFLJmOlA,2024-01-10 13:02:00.000,"Ciao ragazze, in questo video vi mostro cosa mangio in un giorno in gravidanza!",Family,6
Le COSE che ODIO della GRAVIDANZA!🤰,UCQBCt1uzQ_AiZujYFLJmOlA,2024-01-03 13:00:27.000,"In questo video vi racconto delle cose che odio della gravidanza e delle differenze che ho riscontrato nella prima, seconda e terza gravidanza🤰",Family,7
SPANNOLINAMENTO: come ho tolto il pannolino a mia figlia!,UCQBCt1uzQ_AiZujYFLJmOlA,2023-11-28 11:47:15.000,"Il mio shop online:

https://anyonestudio.it/products/abito-con-stampa-tartan?variant=47369464938843",Family,8
Vlog / Il giardino delle zucche-PUMPKIN PATCH🎃,UCQBCt1uzQ_AiZujYFLJmOlA,2023-10-28 11:08:17.000,,Family,9
WIR SIND SCHWANGER 🥺 | BABY NUMMER 4 🤰| UNSERE REAKTION 🤣,UCR5KWaN94EPt2tMcoHA9OQg,2024-05-07 17:24:23.000,"AM 19.04.2024 war es soweit, wir durften positiv testen 🥺

Wann ist dein ET? :
''ET: DEZEMBER 2024''

Wisst ihr schon was es wird?:
''Wir lassen uns überraschen!''

Bekommst du noch 5 weitere Kinder um endlich dein Mädchen zu bekommen? : 
''JAAA aufjedenfall, ich geb nicht auf! Bis dahin hab ich meine eigene Fußball Mannschaft ! 

Habt ihr schon Namen?:
''JAP beide Namen stehen schon fest ! ''

Kaufst du alles neu?: 
''Natürlich, verstehe die Frage nicht, meine Kaufsucht muss gestillt werden''


......................................­........................................­............................
→ P R O D U K T E ←

✗  Hyla ( Staubsauger) 
https://www.flowcode.com/page/allabout.multitalent
frag dein unverbindliches Special an

......................................­........................................­............................

Klausi's Onlineshop:
➝  https://diekleinenhelfer.de
.......................................­........................................­...........................

→ S O C I A L M E D I A ←

✗  Instagram v. Anna: http://bit.ly/2aMvA2U
✗  Instagram v. Klaus: https://bit.ly/32RUhq3
✗  Facebook: http://on.fb.me/1Ng9Dj0

........................................­........................................­...........................

✕ Kontakt für Geschäftliche Anfragen: info@allaboutanna.de

........................................­........................................­...........................

→ E Q U I P M E N T ←

✗  Musik: Epidemic Sound
✗  Kamera: **https://amzn.to/3LqKTeN
✗  PC: **https://amzn.to/3GB6gGQ
........................................­........................................­...........................

 * PR Samples: Produkte, die ich kostenlos zur Verfügung gestellt bekomme. 
 
**Affiliate Link: Das bedeutet, dass ich am Verkaufspreis beteiligt werde, wenn du über diesen Link auf Amazon gehst. Ich habe KEINE Verbindung zu Amazon als YouTuber. Jeder kann solche Links erstellen. 


Alles, was ich in meinen Videos sage, entspricht meiner persönlichen Meinung und ist, auch bei bezahlter Produktplatzierung, nicht gekauft.",Family,1
"Kinderwunsch-Tagebuch🤰🏼: ,, bin doch nicht doof?!'' | positiver Test ? | Teil 6",UCR5KWaN94EPt2tMcoHA9OQg,2024-04-30 07:30:05.000,"Wie auf Instagram bereits mitgeteilt, teile ich hier unseren Weg, warum? 
Weil es mir unwahrscheinlich gut tut über meine Gefühle offen zu reden, ich verschönere nichts und erzähle alles Freischnauze, danke das ihr mit uns diesen Weg geht ! 


Teil 1 : https://youtu.be/uCC4c_yma_Y
Teil 2 : https://youtu.be/432-Y77kPWo
Teil 3 : https://youtu.be/hh3wZihJng0
Teil 4 : https://youtu.be/FLz_Etf6xPI
Teil 5 : https://youtu.be/bLjybiEEEHw
Teil 6 : https://youtu.be/QGOG0wk4WBY

......................................­........................................­............................
→ P R O D U K T E ←

✗  Hyla ( Staubsauger) 
https://www.flowcode.com/page/allabout.multitalent
frag dein unverbindliches Special an

......................................­........................................­............................

Klausi's Onlineshop:
➝  https://diekleinenhelfer.de
.......................................­........................................­...........................

→ S O C I A L M E D I A ←

✗  Instagram v. Anna: http://bit.ly/2aMvA2U
✗  Instagram v. Klaus: https://bit.ly/32RUhq3
✗  Facebook: http://on.fb.me/1Ng9Dj0

........................................­........................................­...........................

✕ Kontakt für Geschäftliche Anfragen: info@allaboutanna.de

........................................­........................................­...........................

→ E Q U I P M E N T ←

✗  Musik: Epidemic Sound
✗  Kamera: **https://amzn.to/3LqKTeN
✗  PC: **https://amzn.to/3GB6gGQ
........................................­........................................­...........................

 * PR Samples: Produkte, die ich kostenlos zur Verfügung gestellt bekomme. 
 
**Affiliate Link: Das bedeutet, dass ich am Verkaufspreis beteiligt werde, wenn du über diesen Link auf Amazon gehst. Ich habe KEINE Verbindung zu Amazon als YouTuber. Jeder kann solche Links erstellen. 


Alles, was ich in meinen Videos sage, entspricht meiner persönlichen Meinung und ist, auch bei bezahlter Produktplatzierung, nicht gekauft.",Family,2
Unser Vormittag | Die Rasselbande hält uns auf Trapp,UCR5KWaN94EPt2tMcoHA9OQg,2024-04-24 20:32:14.000,"Ihr wollet unseren Vormittag sehen, hier habt ihr ihn :D viel spaß mit dem Video! 




......................................­........................................­............................
→ P R O D U K T E ←

✗  Hyla ( Staubsauger) 
https://www.flowcode.com/page/allabout.multitalent
frag dein unverbindliches Special an

......................................­........................................­............................

Klausi's Onlineshop:
➝  https://diekleinenhelfer.de
.......................................­........................................­...........................

→ S O C I A L M E D I A ←

✗  Instagram v. Anna: http://bit.ly/2aMvA2U
✗  Instagram v. Klaus: https://bit.ly/32RUhq3
✗  Facebook: http://on.fb.me/1Ng9Dj0

........................................­........................................­...........................

✕ Kontakt für Geschäftliche Anfragen: info@allaboutanna.de

........................................­........................................­...........................

→ E Q U I P M E N T ←

✗  Musik: Epidemic Sound
✗  Kamera: **https://amzn.to/3LqKTeN
✗  PC: **https://amzn.to/3GB6gGQ
........................................­........................................­...........................

 * PR Samples: Produkte, die ich kostenlos zur Verfügung gestellt bekomme. 
 
**Affiliate Link: Das bedeutet, dass ich am Verkaufspreis beteiligt werde, wenn du über diesen Link auf Amazon gehst. Ich habe KEINE Verbindung zu Amazon als YouTuber. Jeder kann solche Links erstellen. 


Alles, was ich in meinen Videos sage, entspricht meiner persönlichen Meinung und ist, auch bei bezahlter Produktplatzierung, nicht gekauft.",Family,3
Kinderwunsch-Tagebuch🤰🏼: Arzttermin & Blutbild | Zyklus verschoben?!  | Teil 5,UCR5KWaN94EPt2tMcoHA9OQg,2024-04-23 07:18:05.000,"Wie auf Instagram bereits mitgeteilt, teile ich hier unseren Weg, warum? 
Weil es mir unwahrscheinlich gut tut über meine Gefühle offen zu reden, ich verschönere nichts und erzähle alles Freischnauze, danke das ihr mit uns diesen Weg geht ! 


Teil 1 : https://youtu.be/uCC4c_yma_Y
Teil 2 : https://youtu.be/432-Y77kPWo
Teil 3 : https://youtu.be/hh3wZihJng0
Teil 4 : https://youtu.be/FLz_Etf6xPI
Teil 5 : https://youtu.be/bLjybiEEEHw

......................................­........................................­............................
→ P R O D U K T E ←

✗  Hyla ( Staubsauger) 
https://www.flowcode.com/page/allabout.multitalent
frag dein unverbindliches Special an

......................................­........................................­............................

Klausi's Onlineshop:
➝  https://diekleinenhelfer.de
.......................................­........................................­...........................

→ S O C I A L M E D I A ←

✗  Instagram v. Anna: http://bit.ly/2aMvA2U
✗  Instagram v. Klaus: https://bit.ly/32RUhq3
✗  Facebook: http://on.fb.me/1Ng9Dj0

........................................­........................................­...........................

✕ Kontakt für Geschäftliche Anfragen: info@allaboutanna.de

........................................­........................................­...........................

→ E Q U I P M E N T ←

✗  Musik: Epidemic Sound
✗  Kamera: **https://amzn.to/3LqKTeN
✗  PC: **https://amzn.to/3GB6gGQ
........................................­........................................­...........................

 * PR Samples: Produkte, die ich kostenlos zur Verfügung gestellt bekomme. 
 
**Affiliate Link: Das bedeutet, dass ich am Verkaufspreis beteiligt werde, wenn du über diesen Link auf Amazon gehst. Ich habe KEINE Verbindung zu Amazon als YouTuber. Jeder kann solche Links erstellen. 


Alles, was ich in meinen Videos sage, entspricht meiner persönlichen Meinung und ist, auch bei bezahlter Produktplatzierung, nicht gekauft.",Family,4
- Scentsy Kit bestellen: https://allaboutanna.scentsy.de/join,UCR5KWaN94EPt2tMcoHA9OQg,2024-03-01 10:03:11.000,,Family,5
Scentsy Kit Februar 2024 | Starterkit 2024,UCR5KWaN94EPt2tMcoHA9OQg,2024-02-26 01:26:45.000,"........................................­........................................­...........................

Vor 5 Jahren habe ich euch das letzte mal unser Scentsy Starterin gezeigt, dieses mal möchte ich euch unser Aktuelles zeigen ! 
Ob für den Eigenbedarf oder zum Business Start, du entscheidest! 

- Scentsy Kit bestellen: 
https://allaboutanna.scentsy.de/join

( ich verdiene beim Kauf des Kits KEINEN CENT ;)  ) 


- Melde dich in WhatsApp: 
https://api.whatsapp.com/message/5D34TDXGLLBUP1?autoload=1&app_absent=0

........................................­........................................­...........................",Family,6
Kinderzimmer makeover | ausmisten & putzen | Familienvlog,UCR5KWaN94EPt2tMcoHA9OQg,2024-01-06 13:00:04.000,"Wir wollen sauber und ausgemistet ins neue Jahr starten also waren die zwei Kinderzimmer von Leon und Mika an der Reihe ! 

......................................­........................................­............................

→ P R O D U K T E ←

✗  Hyla ( Staubsauger) kostenloses und unverbindliches Angebot anfordern:
https://www.flowcode.com/page/allabout.multitalent
frag dein unverbindliches Special an

......................................­........................................­............................

Klausi's Onlineshop:
➝  https://diekleinenhelfer.de
.......................................­........................................­...........................

→ S O C I A L M E D I A ←

✗  Instagram v. Anna: http://bit.ly/2aMvA2U
✗  Instagram v. Klaus: https://bit.ly/32RUhq3
✗  Facebook: http://on.fb.me/1Ng9Dj0

........................................­........................................­...........................

✕ Kontakt für Geschäftliche Anfragen: info@allaboutanna.de

........................................­........................................­...........................

→ E Q U I P M E N T ←

✗  Musik: Epidemic Sound
✗  Kamera: **https://amzn.to/3LqKTeN
✗  PC: **https://amzn.to/3GB6gGQ
........................................­........................................­...........................

 * PR Samples: Produkte, die ich kostenlos zur Verfügung gestellt bekomme. 
 
**Affiliate Link: Das bedeutet, dass ich am Verkaufspreis beteiligt werde, wenn du über diesen Link auf Amazon gehst. Ich habe KEINE Verbindung zu Amazon als YouTuber. Jeder kann solche Links erstellen. 


Alles, was ich in meinen Videos sage, entspricht meiner persönlichen Meinung und ist, auch bei bezahlter Produktplatzierung, nicht gekauft.",Family,7
Langweiliger Vlog | bisschen Haushalt ...,UCR5KWaN94EPt2tMcoHA9OQg,2024-01-03 08:30:08.000,"Einfach zum reinkommen, die Kamera bisschen drauf gehalten :D nicht spektakulär ... :D 

......................................­........................................­............................
→ P R O D U K T E ←

✗  Hyla ( Staubsauger) , kostenlos und unverbindliches Angebot anfordern:
https://www.flowcode.com/page/allabout.multitalent
frag dein unverbindliches Special an

......................................­........................................­............................

Klausi's Onlineshop:
➝  https://diekleinenhelfer.de
.......................................­........................................­...........................

→ S O C I A L M E D I A ←

✗  Instagram v. Anna: http://bit.ly/2aMvA2U
✗  Instagram v. Klaus: https://bit.ly/32RUhq3
✗  Facebook: http://on.fb.me/1Ng9Dj0

........................................­........................................­...........................

✕ Kontakt für Geschäftliche Anfragen: info@allaboutanna.de

........................................­........................................­...........................

→ E Q U I P M E N T ←

✗  Musik: Epidemic Sound
✗  Kamera: **https://amzn.to/3LqKTeN
✗  PC: **https://amzn.to/3GB6gGQ
........................................­........................................­...........................

 * PR Samples: Produkte, die ich kostenlos zur Verfügung gestellt bekomme. 
 
**Affiliate Link: Das bedeutet, dass ich am Verkaufspreis beteiligt werde, wenn du über diesen Link auf Amazon gehst. Ich habe KEINE Verbindung zu Amazon als YouTuber. Jeder kann solche Links erstellen. 


Alles, was ich in meinen Videos sage, entspricht meiner persönlichen Meinung und ist, auch bei bezahlter Produktplatzierung, nicht gekauft.",Family,8
Gäste - WC | WC-Roomtour | Haus Roomtour,UCR5KWaN94EPt2tMcoHA9OQg,2023-12-31 19:00:01.000,"Unser kleines Vorher/ Nachher Projekt ;) 

Waschbecken ( ähnlich ) : **https://amzn.to/3NKsf4l
Klo : **https://amzn.to/48mpxKY


......................................­........................................­............................
→ P R O D U K T E ←

✗  Hyla ( Staubsauger) 
https://www.flowcode.com/page/allabout.multitalent
frag dein unverbindliches Special an

......................................­........................................­............................

Klausi's Onlineshop:
➝  https://diekleinenhelfer.de
.......................................­........................................­...........................

→ S O C I A L M E D I A ←

✗  Instagram v. Anna: http://bit.ly/2aMvA2U
✗  Instagram v. Klaus: https://bit.ly/32RUhq3
✗  Facebook: http://on.fb.me/1Ng9Dj0

........................................­........................................­...........................

✕ Kontakt für Geschäftliche Anfragen: info@allaboutanna.de

........................................­........................................­...........................

→ E Q U I P M E N T ←

✗  Musik: Epidemic Sound
✗  Kamera: **https://amzn.to/3LqKTeN
✗  PC: **https://amzn.to/3GB6gGQ
........................................­........................................­...........................

 * PR Samples: Produkte, die ich kostenlos zur Verfügung gestellt bekomme. 
 
**Affiliate Link: Das bedeutet, dass ich am Verkaufspreis beteiligt werde, wenn du über diesen Link auf Amazon gehst. Ich habe KEINE Verbindung zu Amazon als YouTuber. Jeder kann solche Links erstellen. 


Alles, was ich in meinen Videos sage, entspricht meiner persönlichen Meinung und ist, auch bei bezahlter Produktplatzierung, nicht gekauft.",Family,9
"Hochzeitslieder für: Einzug, Jawort, Auszug  // JETZT BUCHEN // Julia Maria Klein",UCSWk237F09Emo2MxR3Q_1JA,2024-05-21 10:55:30.000,"JETZT FÜR DEINE HOCHZEIT BUCHEN: Julia Maria Klein
https://www.liederglueck.de // https://www.juliamariaklein.de
info@juliamariaklein.de",Family,1
Das bin ich.,UCSWk237F09Emo2MxR3Q_1JA,2024-01-05 22:03:18.000,"Mein Leben als Musikerin und Mama. 
Mehr auf Instagram und https://www.juliamariaklein.de",Family,2
